state,district,avg_monthly_updates,update_stability_score,anomaly_resolution_rate,resource_adequacy_score,capacity_classification,absorption_capability,explanatory_note
Bihar,Siwan,28716.833333333332,40.49369142141179,1.0,67.2,Well Resourced,At Risk,Strong operational capacity with 28717 avg monthly updates and 40/100 stability. Monitor for demand surge.
Bihar,Supaul,22594.166666666668,41.4548889445675,1.0,61.5,Adequately Resourced,At Risk,Stable operations (22594 avg updates) but moderate growth headroom. Monitor capacity trends.
Bihar,Vaishali,34272.333333333336,40.174512777894236,1.0,72.5,Well Resourced,At Risk,Strong operational capacity with 34272 avg monthly updates and 40/100 stability. Monitor for demand surge.
Bihar,West Champaran,47181.5,37.05124835203405,1.0,78.0,Well Resourced,At Risk,Strong operational capacity with 47182 avg monthly updates and 37/100 stability. Monitor for demand surge.
Chandigarh,Chandigarh,16601.333333333332,19.056570190997153,1.0,47.8,Adequately Resourced,At Risk,Stable operations (16601 avg updates) but moderate growth headroom. Monitor capacity trends.
Chandigarh,Mohali,2.75,28.879024844718614,1.0,31.8,Under-Resourced,At Risk,Limited update activity (3/month) limits current capacity. High volatility suggests process issues.
Chandigarh,Rupnagar,8.5,57.11450728192795,1.0,41.7,Adequately Resourced,At Risk,Stable operations (8 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhatisgarh,Raipur,2.25,32.67715453202973,1.0,33.1,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. High volatility suggests process issues.
Chhattisgarh,Balod,17170.0,45.52527581487873,1.0,57.7,Adequately Resourced,At Risk,Stable operations (17170 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Baloda Bazar,32187.5,48.735390060324576,1.0,73.4,Well Resourced,At Risk,Strong operational capacity with 32188 avg monthly updates and 49/100 stability. Monitor for demand surge.
Chhattisgarh,Balrampur,15935.5,38.52304981470209,1.0,54.0,Adequately Resourced,At Risk,Stable operations (15936 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Bastar,22341.0,47.087853682563754,1.0,63.3,Adequately Resourced,At Risk,Stable operations (22341 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Bemetara,18455.333333333332,37.49493177919586,1.0,56.1,Adequately Resourced,At Risk,Stable operations (18455 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Bijapur,4656.166666666667,35.376532620916706,1.0,41.9,Adequately Resourced,At Risk,Stable operations (4656 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Bilaspur,44511.333333333336,47.22425212566964,1.0,81.5,Well Resourced,At Risk,Strong operational capacity with 44511 avg monthly updates and 47/100 stability. Monitor for demand surge.
Chhattisgarh,Dakshin Bastar Dantewada,4383.833333333333,46.69655383828496,1.0,45.6,Adequately Resourced,At Risk,Stable operations (4384 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Dantewada,3031.1666666666665,34.72268642721568,1.0,40.1,Adequately Resourced,At Risk,Stable operations (3031 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Dhamtari,15166.666666666666,49.8166219658488,1.0,57.2,Adequately Resourced,At Risk,Stable operations (15167 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Durg,31253.0,41.402206719301205,1.0,69.9,Well Resourced,At Risk,Strong operational capacity with 31253 avg monthly updates and 41/100 stability. Monitor for demand surge.
Chhattisgarh,Gariyaband,10129.833333333334,32.956211816765965,0.5,38.9,Adequately Resourced,At Risk,Stable operations (10130 avg updates) but moderate growth headroom. Improve anomaly response.
Chhattisgarh,Gaurela-pendra-marwahi,645.0,31.373478146470234,1.0,36.6,Adequately Resourced,At Risk,Stable operations (645 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Gaurella Pendra Marwahi,0.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (0 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Janjgir - Champa,103.75,36.63884963245398,1.0,34.6,Under-Resourced,At Risk,Limited update activity (104/month) limits current capacity. High volatility suggests process issues.
Chhattisgarh,Janjgir Champa,107.0,36.51736000834739,1.0,34.6,Under-Resourced,At Risk,Limited update activity (107/month) limits current capacity. High volatility suggests process issues.
Chhattisgarh,Janjgir-champa,33661.166666666664,51.47545361033586,1.0,75.8,Well Resourced,At Risk,Strong operational capacity with 33661 avg monthly updates and 51/100 stability. Monitor for demand surge.
Chhattisgarh,Jashpur,19152.166666666668,42.737537797781776,1.0,58.6,Adequately Resourced,At Risk,Stable operations (19152 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Kabeerdham,7234.333333333333,38.86369299596421,1.0,45.7,Adequately Resourced,At Risk,Stable operations (7234 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Kanker,10918.0,30.340310511280304,1.0,46.3,Adequately Resourced,At Risk,Stable operations (10918 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Kawardha,15399.333333333334,34.003547011272836,1.0,51.9,Adequately Resourced,At Risk,Stable operations (15399 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Khairagarh Chhuikhadan Gandai,1189.6666666666667,32.52837728487362,1.0,37.5,Adequately Resourced,At Risk,Stable operations (1190 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Kondagaon,17755.166666666668,18.206912357886075,1.0,48.7,Adequately Resourced,At Risk,Stable operations (17755 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Korba,22483.166666666668,52.03217883974192,1.0,65.1,Well Resourced,At Risk,Strong operational capacity with 22483 avg monthly updates and 52/100 stability. Monitor for demand surge.
Chhattisgarh,Koriya,11882.5,42.42399224660005,1.0,51.4,Adequately Resourced,At Risk,Stable operations (11882 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Mahasamund,31821.5,15.851545150501181,1.0,61.6,Adequately Resourced,At Risk,Stable operations (31822 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,ManendragarhChirmiriBharatpur,104.0,46.77609363816941,1.0,36.5,Adequately Resourced,At Risk,Stable operations (104 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,1348.5,31.258788673376714,1.0,33.9,Under-Resourced,At Risk,Limited update activity (1348/month) limits current capacity. High volatility suggests process issues.
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,49.6,21.745322712235776,1.0,31.0,Under-Resourced,At Risk,Limited update activity (50/month) limits current capacity. High volatility suggests process issues.
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,3626.1666666666665,41.668505945535834,1.0,43.1,Adequately Resourced,At Risk,Stable operations (3626 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Mungeli,19099.333333333332,35.86751307084548,1.0,56.2,Adequately Resourced,At Risk,Stable operations (19099 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Narayanpur,4833.0,15.876166363147595,1.0,35.3,Adequately Resourced,At Risk,Stable operations (4833 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Raigarh,31831.666666666668,55.64198961450724,1.0,75.5,Well Resourced,At Risk,Strong operational capacity with 31832 avg monthly updates and 56/100 stability. Monitor for demand surge.
Chhattisgarh,Raipur,37640.666666666664,40.31672045966524,1.0,75.8,Well Resourced,At Risk,Strong operational capacity with 37641 avg monthly updates and 40/100 stability. Monitor for demand surge.
Chhattisgarh,Rajnandgaon,37920.5,23.488007770728775,1.0,70.2,Well Resourced,At Risk,Strong operational capacity with 37920 avg monthly updates and 23/100 stability. Monitor for demand surge.
Chhattisgarh,Sakti,1961.3333333333333,27.82177204974366,0.5,29.1,Under-Resourced,At Risk,Limited update activity (1961/month) limits current capacity. High volatility suggests process issues.
Chhattisgarh,Sarangarh-Bilaigarh,2274.5,25.82896441749097,1.0,32.9,Under-Resourced,At Risk,Limited update activity (2274/month) limits current capacity. High volatility suggests process issues.
Chhattisgarh,Sukma,5800.0,30.150058611473973,1.0,41.2,Adequately Resourced,At Risk,Stable operations (5800 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Surajpur,14347.333333333334,40.000677281629,1.0,53.0,Adequately Resourced,At Risk,Stable operations (14347 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Surguja,25323.0,42.07224886595622,1.0,64.4,Adequately Resourced,At Risk,Stable operations (25323 avg updates) but moderate growth headroom. Monitor capacity trends.
Chhattisgarh,Uttar Bastar Kanker,5977.5,33.4157948588703,1.0,42.5,Adequately Resourced,At Risk,Stable operations (5978 avg updates) but moderate growth headroom. Monitor capacity trends.
Dadra & Nagar Haveli,Dadra & Nagar Haveli,131.33333333333334,60.858923759183135,1.0,46.4,Adequately Resourced,At Risk,Stable operations (131 avg updates) but moderate growth headroom. Monitor capacity trends.
Dadra and Nagar Haveli,Dadra and Nagar Haveli,3572.1666666666665,40.79570601401142,0.5,35.3,Adequately Resourced,At Risk,Stable operations (3572 avg updates) but moderate growth headroom. Improve anomaly response.
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,435.0,44.22630770287056,1.0,40.9,Adequately Resourced,At Risk,Stable operations (435 avg updates) but moderate growth headroom. Monitor capacity trends.
Dadra and Nagar Haveli and Daman and Diu,Daman,221.83333333333334,24.533362747803842,1.0,33.8,Under-Resourced,At Risk,Limited update activity (222/month) limits current capacity. High volatility suggests process issues.
Dadra and Nagar Haveli and Daman and Diu,Diu,79.4,20.064152300087397,1.0,30.4,Under-Resourced,At Risk,Limited update activity (79/month) limits current capacity. High volatility suggests process issues.
Daman & Diu,Daman,188.5,44.6418394326649,1.0,40.8,Adequately Resourced,At Risk,Stable operations (188 avg updates) but moderate growth headroom. Monitor capacity trends.
Daman & Diu,Diu,159.5,44.55733556408779,1.0,40.7,Adequately Resourced,At Risk,Stable operations (160 avg updates) but moderate growth headroom. Monitor capacity trends.
Daman and Diu,Daman,553.3333333333334,45.9311634898741,1.0,41.6,Adequately Resourced,At Risk,Stable operations (553 avg updates) but moderate growth headroom. Monitor capacity trends.
Daman and Diu,Diu,349.5,38.473774209640354,0.5,31.3,Under-Resourced,At Risk,Limited update activity (350/month) limits current capacity. High volatility suggests process issues.
Darbhanga,Near University Thana,2.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. Requires staffing or process review.
Delhi,Central Delhi,8292.666666666666,57.51804090188125,1.0,53.2,Adequately Resourced,At Risk,Stable operations (8293 avg updates) but moderate growth headroom. Monitor capacity trends.
Delhi,East Delhi,27727.333333333332,35.54634615904781,1.0,64.5,Adequately Resourced,At Risk,Stable operations (27727 avg updates) but moderate growth headroom. Monitor capacity trends.
Delhi,Najafgarh,140.83333333333334,44.68567542298699,1.0,40.8,Adequately Resourced,At Risk,Stable operations (141 avg updates) but moderate growth headroom. Monitor capacity trends.
Delhi,New Delhi,826.8333333333334,52.03309890358051,1.0,44.0,Adequately Resourced,At Risk,Stable operations (827 avg updates) but moderate growth headroom. Monitor capacity trends.
Delhi,North Delhi,12818.0,40.15747135382763,1.0,51.5,Adequately Resourced,At Risk,Stable operations (12818 avg updates) but moderate growth headroom. Monitor capacity trends.
Delhi,North East,5044.333333333333,55.16740826196366,1.0,49.2,Adequately Resourced,At Risk,Stable operations (5044 avg updates) but moderate growth headroom. Monitor capacity trends.
Delhi,North East   *,0.0,50.0,0.5,26.7,Under-Resourced,At Risk,Limited update activity (0/month) limits current capacity. Requires staffing or process review.
Delhi,North East Delhi,25353.166666666668,44.679743827477445,1.0,65.3,Well Resourced,At Risk,Strong operational capacity with 25353 avg monthly updates and 45/100 stability. Monitor for demand surge.
Delhi,North West Delhi,51952.5,45.563053713264,1.0,80.9,Well Resourced,At Risk,Strong operational capacity with 51952 avg monthly updates and 46/100 stability. Monitor for demand surge.
Delhi,Shahdara,3810.5,27.161300272688788,1.0,38.2,Adequately Resourced,At Risk,Stable operations (3810 avg updates) but moderate growth headroom. Monitor capacity trends.
Delhi,South Delhi,36151.833333333336,51.27510099572103,1.0,78.2,Well Resourced,At Risk,Strong operational capacity with 36152 avg monthly updates and 51/100 stability. Monitor for demand surge.
Delhi,South East Delhi,248.5,22.063746058237637,1.0,33.0,Under-Resourced,At Risk,Limited update activity (248/month) limits current capacity. High volatility suggests process issues.
Delhi,South West Delhi,26431.333333333332,46.63062212438428,1.0,67.1,Well Resourced,At Risk,Strong operational capacity with 26431 avg monthly updates and 47/100 stability. Monitor for demand surge.
Delhi,West Delhi,35641.666666666664,41.40288085379352,1.0,74.2,Well Resourced,At Risk,Strong operational capacity with 35642 avg monthly updates and 41/100 stability. Monitor for demand surge.
Goa,Bardez,17.75,52.73572867351365,1.0,40.1,Adequately Resourced,At Risk,Stable operations (18 avg updates) but moderate growth headroom. Monitor capacity trends.
Goa,Bicholim,2.0,100.0,1.0,53.3,Adequately Resourced,At Risk,Stable operations (2 avg updates) but moderate growth headroom. Monitor capacity trends.
Goa,North Goa,6399.5,47.91263037226215,1.0,48.0,Adequately Resourced,At Risk,Stable operations (6400 avg updates) but moderate growth headroom. Monitor capacity trends.
Goa,South Goa,5074.166666666667,48.1095084651416,1.0,46.8,Adequately Resourced,At Risk,Stable operations (5074 avg updates) but moderate growth headroom. Monitor capacity trends.
Goa,Tiswadi,2.0,36.787944117144235,1.0,32.9,Under-Resourced,At Risk,Limited update activity (2/month) limits current capacity. High volatility suggests process issues.
Gujarat,Ahmadabad,3095.5,29.77251863845934,1.0,38.4,Adequately Resourced,At Risk,Stable operations (3096 avg updates) but moderate growth headroom. Monitor capacity trends.
Gujarat,Ahmedabad,67988.33333333333,48.955737060636324,1.0,82.1,Well Resourced,At Risk,Strong operational capacity with 67988 avg monthly updates and 49/100 stability. Monitor for demand surge.
